time_elapsed,bvp,baseline_cog
43.9,-9.866666666666664,baseline
44.0,-3.7189610389610395,baseline
44.1,1.848484848484848,baseline
44.2,13.054805194805196,baseline
44.3,13.678484848484846,baseline
44.4,-1.3269696969696974,baseline
44.5,-17.655714285714286,baseline
44.6,-9.540909090909091,baseline
44.7,-0.9537878787878763,baseline
44.8,3.816753246753247,baseline
44.9,7.549242424242423,baseline
45.0,12.986623376623378,baseline
45.1,0.07909090909090821,baseline
45.2,-6.504675324675326,baseline
45.3,4.024242424242424,baseline
45.4,0.6062121212121205,baseline
45.5,-5.501298701298701,baseline
45.6,-2.541666666666666,baseline
45.7,1.4366666666666674,baseline
45.8,8.32974025974026,baseline
45.9,9.786818181818182,baseline
46.0,6.989480519480519,baseline
46.1,-2.745151515151515,baseline
46.2,-12.987012987012987,baseline
46.3,-5.291212121212121,baseline
46.4,-3.7901515151515146,baseline
46.5,0.28467532467532536,baseline
46.6,3.2981818181818183,baseline
46.7,10.180757575757575,baseline
46.8,16.151948051948054,baseline
46.9,11.351666666666667,baseline
47.0,-3.8950649350649345,baseline
47.1,-18.94454545454545,baseline
47.2,-18.961818181818185,baseline
47.3,-9.894848484848483,baseline
47.4,9.521666666666665,baseline
47.5,19.81,baseline
47.6,12.044848484848485,baseline
47.7,3.24848484848485,baseline
47.8,-6.124155844155845,baseline
47.9,-7.140000000000001,baseline
48.0,-3.5089610389610404,baseline
48.1,-7.071818181818182,baseline
48.2,5.372467532467533,baseline
48.3,11.258181818181818,baseline
48.4,11.470303030303029,baseline
48.5,13.456363636363637,baseline
48.6,4.606363636363636,baseline
48.7,-7.544848484848484,baseline
48.8,-13.590779220779222,baseline
48.9,-2.2237878787878795,baseline
49.0,0.34363636363636374,baseline
49.1,-10.795151515151515,baseline
49.2,-7.340000000000001,baseline
49.3,-3.2143939393939407,baseline
49.4,-10.442424242424241,baseline
49.5,6.366493506493506,baseline
49.6,6.687575757575758,baseline
49.7,-1.5842424242424251,baseline
49.8,4.133246753246754,baseline
49.9,-2.0824242424242425,baseline
50.0,-12.963116883116884,baseline
50.1,-7.401363636363638,baseline
50.2,5.995064935064935,baseline
50.3,7.5304545454545435,baseline
50.4,3.7157575757575754,baseline
50.5,-1.7203896103896092,baseline
50.6,1.0162121212121233,baseline
50.7,0.5898484848484846,baseline
50.8,-4.0828571428571445,baseline
50.9,3.1731818181818188,baseline
51.0,-7.981688311688311,baseline
51.1,-2.835151515151515,baseline
51.2,5.467402597402597,baseline
51.3,-3.2189393939393938,baseline
51.4,-12.096969696969696,baseline
51.5,-18.001688311688312,baseline
51.6,10.073333333333334,baseline
51.7,15.752272727272727,baseline
51.8,10.240909090909092,baseline
51.9,8.636969696969697,baseline
52.0,5.615974025974025,baseline
52.1,-13.356666666666666,baseline
52.2,-18.5687012987013,baseline
52.3,-7.9422727272727265,baseline
52.4,1.474545454545455,baseline
52.5,10.980909090909092,baseline
52.6,19.498030303030305,baseline
52.7,6.096060606060607,baseline
52.8,-9.12922077922078,baseline
52.9,-12.566969696969698,baseline
53.0,-8.22922077922078,baseline
53.1,-5.467121212121214,baseline
53.2,-2.9909090909090907,baseline
53.3,9.498939393939395,baseline
53.4,3.7668181818181834,baseline
53.5,-3.588571428571429,baseline
53.6,-6.993787878787879,baseline
53.7,-8.155606060606061,baseline
53.8,-4.032207792207793,baseline
53.9,6.290454545454545,baseline
54.0,11.166493506493506,baseline
54.1,24.94909090909091,baseline
54.2,15.902987012987014,baseline
54.3,-4.055606060606061,baseline
54.4,-26.74530303030303,baseline
54.5,-17.874935064935066,baseline
54.6,0.3843939393939399,baseline
54.7,1.085606060606061,baseline
54.8,14.547012987012987,baseline
54.9,24.286818181818184,baseline
55.0,20.612597402597405,baseline
55.1,11.20439393939394,baseline
55.2,-1.5455844155844154,baseline
55.3,-12.860303030303031,baseline
55.4,-23.944090909090907,baseline
55.5,-29.592857142857145,baseline
55.6,-7.4333333333333345,baseline
55.7,15.265909090909092,baseline
55.8,19.634805194805196,baseline
55.9,18.586363636363636,baseline
56.0,16.606233766233768,baseline
56.1,13.651969696969696,baseline
56.2,-5.232987012987014,baseline
56.3,-28.49151515151515,baseline
56.4,-38.0039393939394,baseline
56.5,-21.316623376623376,baseline
56.6,-3.821969696969696,baseline
56.7,-4.373939393939394,baseline
56.8,25.502727272727274,baseline
56.9,30.03848484848485,baseline
