subject,eda,temp
11,0.5579783297974927,31.307098103874694
12,0.6845789360780065,33.41475952529669
13,0.1883694507739938,31.595319796954314
14,0.07842666896551724,36.22237962962963
15,1.5830850972053463,33.131706666666666
16,1.2084138531791906,32.949293820933164
17,1.4399521081081081,33.97674902470741
18,0.9873786719618746,33.588793103448275
22,0.2819001018404908,31.875957120980093
23,0.1836392426343154,33.70145208131655
