subject,eda,temp
11,0.5054006784830998,31.307098103874694
12,0.5728577683155917,33.41475952529669
13,0.09453039695431473,31.595319796954314
14,5.1556178453703705,36.22237962962963
15,2.9355614024933216,33.131706666666666
16,0.3742977427490542,32.949293820933164
17,2.1929745422626787,33.97674902470741
18,1.299666051724138,33.588793103448275
22,0.37498469124423967,31.875957120980093
23,0.3644104898746384,33.70145208131655
