time_elapsed,bvp,eda,temp
48.0,0.5086540620610017,0.6522177549148482,0.7990315789473676
49.0,0.4695949602471952,0.6488471604565365,0.7955789473684227
50.0,0.5409412840921886,0.6445573077445067,0.792463157894737
51.0,0.49096437010718313,0.6427800317397031,0.7934736842105288
52.0,0.5207176802175819,0.6413583008875338,0.7896842105263175
53.0,0.5165918038951377,0.6363136547541067,0.788631578947367
54.0,0.5010430769810664,0.6288225400137221,0.7893052631578925
55.0,0.5233296776966977,0.6281403012291746,0.788631578947367
56.0,0.47483213468906227,0.6278421146222115,0.7867789473684219
57.0,0.49675309465197115,0.6258728492110358,0.7814736842105283
58.0,0.5329629213373775,0.6301215570070047,0.7819789473684224
59.0,0.5061569955333625,0.6314288482783136,0.7816842105263184
60.0,0.5079635381656542,0.6241157612962975,0.7798315789473662
61.0,0.4971395839933373,0.6232781900071045,0.7797894736842146
62.0,0.4960241334149512,0.6297965922334913,0.7779368421052624
63.0,0.5310977858867896,0.6359939913877175,0.77642105263158
64.0,0.48888451559443363,0.6365990248425231,0.7759157894736859
65.0,0.5322174517460452,0.63768999509883,0.7743157894736861
66.0,0.5010992687599156,0.6334491851873616,0.7731368421052629
67.0,0.5346702433271917,0.6312551490454968,0.773052631578949
68.0,0.45326271161576354,0.6276393310150523,0.7718736842105258
69.0,0.5540738659972844,0.6261072977210355,0.7730526315789454
70.0,0.49380799402542963,0.6218117448799259,0.7711157894736864
71.0,0.5086934748680965,0.6178982506066216,0.7677894736842141
72.0,0.5068020819317778,0.6146706346518774,0.7687157894736849
73.0,0.5230003114171635,0.6127504471287949,0.7688421052631575
74.0,0.48003696344310437,0.611679990319669,0.7701052631578946
75.0,0.5222827955030285,0.6095228885900122,0.7675789473684205
76.0,0.5163227611428975,0.6092902805805606,0.7688421052631575
77.0,0.46515138733205236,0.6079706640161547,0.7705263157894713
78.0,0.5356559514816064,0.6045957697402715,0.7653052631578952
79.0,0.511189972546827,0.6042116569569498,0.763368421052629
80.0,0.5136196408340458,0.6014702840221691,0.7620210526315816
81.0,0.49215560806669173,0.6010045448800597,0.7595789473684214
82.0,0.5282717776452458,0.5989697901850907,0.7546947368421044
83.0,0.4882429251315446,0.595427509242395,0.7551578947368434
84.0,0.5139340886367391,0.594704281840793,0.7616421052631566
85.0,0.5055517513401259,0.5932824329669247,0.759999999999998
86.0,0.4976520857942895,0.5906022463085905,0.7557052631578962
87.0,0.5091678700053219,0.5876442493301214,0.7595789473684214
88.0,0.5080982766570434,0.5870641407822156,0.7597473684210527
89.0,0.5067800542242796,0.5864390563976977,0.7581052631578977
90.0,0.5120480542019122,0.5853848865830215,0.7593684210526312
91.0,0.49921840574156323,0.5822308013364746,0.7581052631578977
92.0,0.5118920480790545,0.580580127527071,0.7548210526315806
93.0,0.5202623532547581,0.5809639978874436,0.7549473684210533
94.0,0.47235443387694076,0.5808006048197399,0.7564631578947392
95.0,0.5382584511169286,0.5793705773611144,0.7562105263157903
96.0,0.49754213779356904,0.5774298859601779,0.7592421052631586
97.0,0.5265360629152416,0.5809637427053919,0.7604210526315782
98.0,0.5192088526697205,0.5833863326518619,0.7617684210526328
99.0,0.4886999096262007,0.578389673503257,0.762105263157892
100.0,0.5083421367994642,0.5767922529982675,0.7612631578947386
101.0,0.516120863962752,0.5766328567194486,0.7616842105263117
102.0,0.4964008618889387,0.5725880649009936,0.7625263157894757
103.0,0.5131233615822505,0.5702593341029146,0.7629473684210559
104.0,0.507144930068518,0.5687150042237815,0.7622736842105233
105.0,0.5000637642347708,0.5673177230019404,0.7604210526315782
106.0,0.5166867029427507,0.5666924982672941,0.7597473684210527
107.0,0.5223310786252054,0.5736913094139874,0.7602105263157917
108.0,0.47359160983757914,0.5723675684696707,0.7661894736842143
109.0,0.5280203650670714,0.5729148701750547,0.7665263157894735
110.0,0.5438236787914557,0.5734950361389222,0.7656842105263202
111.0,0.4390393722835135,0.5713419758550093,0.7648421052631562
112.0,0.5048565503193458,0.5707863328863102,0.7644210526315831
113.0,0.5309485389868263,0.5718934880642463,0.7669473684210537
114.0,0.5079966791373903,0.5716688640632371,0.7682105263157872
115.0,0.49474611424073894,0.5694013801473421,0.7673684210526339
116.0,0.5440321798656067,0.5771106627828279,0.7661894736842143
117.0,0.5300160824079816,0.5803095835158584,0.7656842105263202
118.0,0.4724069288282341,0.5800032310832409,0.7636631578947366
119.0,0.4985545128116303,0.578123949243046,0.7642105263157895
120.0,0.48676579848403145,0.5773680872468074,0.7660631578947346
121.0,0.538169019646205,0.5743650857237453,0.7684210526315809
122.0,0.5138759397138897,0.5728085709016434,0.7653052631578952
123.0,0.5169012017830652,0.5701366393826816,0.7652631578947364
124.0,0.4666391819676553,0.567121433777997,0.7677052631578931
125.0,0.512228328910372,0.5629050671173055,0.766315789473687
126.0,0.5289870920312622,0.5668273109452072,0.7650526315789499
127.0,0.505217538799258,0.5762442304035875,0.7642105263157895
128.0,0.5097718957297189,0.5733230370565249,0.7630315789473698
129.0,0.5228181278892468,0.5654788811373886,0.7635789473684227
130.0,0.4963175310466206,0.5644033334463313,0.7626526315789448
131.0,0.4836573298356489,0.566178478681003,0.7616842105263117
132.0,0.5264933861304281,0.5617006588696908,0.7610105263157898
133.0,0.5063561858487374,0.5609284588425921,0.7604210526315782
134.0,0.4940092754128245,0.5618965525614541,0.7607578947368445
135.0,0.5329879624253204,0.5592736351350727,0.7625263157894757
136.0,0.49034802438566905,0.5557560972820649,0.7627789473684174
137.0,0.4896114106120559,0.5546774395597523,0.7606315789473648
138.0,0.5526002518537122,0.5566874320263795,0.7616421052631566
139.0,0.4810799265163189,0.5563932517776282,0.7646315789473697
140.0,0.5166994461247962,0.5536110465247998,0.7640421052631581
141.0,0.5102244447216586,0.5527979918512237,0.764421052631576
142.0,0.5007999562041568,0.5509390894876327,0.7641684210526307
143.0,0.48902532710020363,0.547997427350248,0.7627368421052623
144.0,0.5164257504093952,0.5469431777911808,0.7596210526315801
145.0,0.5379001867605525,0.5493657613580993,0.7585263157894744
146.0,0.49743232026911527,0.5471513489294065,0.7593684210526312
147.0,0.4916485006654635,0.5459338976891742,0.7591578947368447
148.0,0.5126865180668554,0.5412926050657674,0.7582315789473668
149.0,0.532982846927246,0.5408269711862543,0.7595789473684214
150.0,0.48400522512575256,0.544430253398409,0.7642947368421034
151.0,0.4983681561142318,0.5475474935464658,0.764421052631576
152.0,0.5101680651674414,0.546685313138162,0.7636631578947366
153.0,0.521266471679436,0.5533278933304575,0.7640000000000029
154.0,0.50310007881733,0.5481191236707039,0.7634105263157913
155.0,0.5128028352423714,0.5459334511205839,0.762105263157892
156.0,0.500412833120924,0.5418439609759977,0.7602526315789504
157.0,0.4916251219418072,0.5444629645476613,0.7625263157894757
158.0,0.5154680111198916,0.5530466667606057,0.7615157894736839
159.0,0.5184949935428055,0.5531446088218238,0.7616842105263117
160.0,0.4921298952675982,0.5529607533433495,0.7645473684210558
161.0,0.5166538180910936,0.55831541058206,0.7631578947368389
162.0,0.4965332518075278,0.5588425210076033,0.7629052631578972
163.0,0.5108336825932165,0.6063978742498665,0.764421052631576
164.0,0.5060329243397125,0.6100385317721073,0.8603508771929818
165.0,0.5417489957718863,0.6131390397748021,0.8619883040935648
166.0,0.47793865861975576,0.6078050721297722,0.8618947368421068
167.0,0.5342233801396421,0.6037875213497554,0.8631578947368403
168.0,0.5002538695360216,0.600559953950485,0.8611929824561422
169.0,0.5046973833878339,0.5978181220424307,0.8594152046783599
170.0,0.4989500250355651,0.5937780018276192,0.8600701754385973
171.0,0.5073226410449018,0.5953895154702529,0.8587134502923988
172.0,0.5134934896139857,0.5965153184310364,0.8599298245614015
173.0,0.4957752766681734,0.5967059004375098,0.8594152046783599
174.0,0.5053993702483599,0.5919259436593065,0.8625964912280715
175.0,0.5592992425772179,0.5889889116584822,0.8633918128654976
176.0,0.5068953531326351,0.5948402290155779,0.8621754385964913
177.0,0.45377279949072374,0.589374750464848,0.8640935672514587
178.0,0.49069015248671544,0.5866828881643898,0.8670877192982438
179.0,0.4923485411207767,0.5798419996201669,0.8645614035087732
180.0,0.5337950168145248,0.5758971190177623,0.8659649122807025
181.0,0.5350143877122745,0.566848023221737,0.8666666666666707
182.0,0.49858097049904,0.5608291504941387,0.8658245614035103
183.0,0.5135775589780531,0.5641019099259263,0.8669005847953244
184.0,0.47679172391111513,0.5640837104837668,0.8642807017543888
185.0,0.5466928304948302,0.5658269405954197,0.8687719298245611
186.0,0.5027859306268045,0.5830675220188287,0.869614035087718
187.0,0.5058769893229683,0.5895226497289794,0.8636257309941513
188.0,0.513339656748823,0.5889781284447002,0.8660350877192968
189.0,0.5250419897133616,0.590001800548608,0.8468421052631605
190.0,0.4908037997312189,0.5840882475674831,0.8506315789473682
191.0,0.4978622041873493,0.5788945830903024,0.8521052631578954
192.0,0.48888952432007715,0.5752072702259666,0.8534736842105275
193.0,0.48437805094907876,0.5252465439398892,0.8018045112781955
194.0,0.5186968762255881,0.5250773764669014,0.8024060150375973
195.0,0.5375981415998072,0.5248380703842748,0.8039097744360895
196.0,0.4985814744549906,0.5243068132503914,0.8022255639097757
197.0,0.5340801789578153,0.5274354135565714,0.8021052631578947
198.0,0.4802969032321042,0.5335814459308371,0.8015037593984964
199.0,0.4851357386943753,0.6096234196857968,0.844912280701756
200.0,0.5312332119673937,0.6096166041984993,0.8387368421052663
201.0,0.5505032782564707,0.608363644375773,0.8375438596491236
202.0,0.48296576420121984,0.6079209832604642,0.8376842105263194
203.0,0.5240020067111745,0.609112710023368,0.8375438596491271
204.0,0.4673714582683397,0.6099021369654735,0.8427368421052641
205.0,0.5105430864043523,0.6029839814225129,0.8421052631578974
206.0,0.49953146593951575,0.6052646656932908,0.8383157894736861
207.0,0.5413428720919067,0.6063881897365849,0.8421052631578974
208.0,0.4932319268106844,0.6000759373939226,0.8421052631578974
209.0,0.49660731791444435,0.5981148686428991,0.8417543859649115
210.0,0.4985907320567692,0.5967870075717062,0.8406315789473702
211.0,0.5156515544084076,0.599374564208532,0.8385964912280741
212.0,0.5101663689759747,0.594029255138982,0.8362105263157886
213.0,0.5062373178276903,0.5927014738121801,0.8382456140350847
214.0,0.512454270312169,0.592027304096759,0.8393684210526331
215.0,0.5531272146591627,0.5923270207327737,0.8364912280701766
216.0,0.5171232185416026,0.5903113323901008,0.835789473684212
217.0,0.4447139554078144,0.5897394215656059,0.8343859649122827
218.0,0.5241210956444192,0.5862462185110036,0.8328421052631576
219.0,0.5073834436755242,0.5879691492448631,0.8354385964912296
220.0,0.5730212808171653,0.5859194738426796,0.8372631578947356
221.0,0.42004708352292086,0.5899438064401394,0.8378947368421059
222.0,0.5068527792100636,0.5939478361156113,0.8391578947368394
223.0,0.5213408258926768,0.5970598503479012,0.8392982456140352
224.0,0.5386842041496561,0.5924974451292602,0.8370526315789455
225.0,0.5080068763063591,0.5932464735628059,0.8364912280701766
226.0,0.5259076781693117,0.5900255922877095,0.8328421052631576
227.0,0.462544233352868,0.5945402731463898,0.8340350877193003
228.0,0.49638300113776684,0.579607370356214,0.8338947368421081
229.0,0.5200893985640109,0.5723279248746806,0.8368421052631589
230.0,0.5021268563441806,0.5701693186341773,0.8381052631578925
231.0,0.5064216702071298,0.5702169845149179,0.835789473684212
232.0,0.5353962022293769,0.5707822180757267,0.8341052631578947
233.0,0.45933253818749226,0.5673230605598552,0.8343859649122791
234.0,0.5221906992789219,0.5661450338833521,0.8315789473684241
235.0,0.5142832334614601,0.5618073270938186,0.8280701754386008
236.0,0.5148050177168131,0.5621818492850306,0.8269473684210524
237.0,0.5008113748334846,0.5641565171128927,0.8256140350877175
238.0,0.5032772945822043,0.5681062195928159,0.8246315789473684
239.0,0.5090776906547628,0.5673230339783915,0.8266666666666644
240.0,0.5068259590885797,0.5662267878331655,0.8282105263157931
241.0,0.5092830584575786,0.5623181430821022,0.8270175438596539
242.0,0.5242679539312465,0.5604453992187235,0.8322105263157908
243.0,0.4573836381242815,0.5620457894048397,0.8364912280701766
244.0,0.6075268893291331,0.5670642793779673,0.8370526315789455
245.0,0.41564670814707383,0.5714086049519667,0.8400000000000034
246.0,0.5103467051883985,0.5739690803935558,0.8374736842105257
247.0,0.42874891968757767,0.7081681517982972,0.9364210526315802
248.0,0.5743404683600921,0.7090261312720749,0.9315368421052632
249.0,0.5772101868413235,0.707514439177354,0.930526315789475
250.0,0.5700117007526133,0.7080699449857003,0.9340631578947374
251.0,0.4545221451706557,0.7047361764872244,0.9368421052631568
252.0,0.46854300466683924,0.7058637749372773,0.9383578947368427
253.0,0.5372427106396078,0.7154814780134866,0.9376842105263172
254.0,0.5096976547339793,0.7163556424088936,0.9383578947368427
255.0,0.43567665026416613,0.7156448902198442,0.939368421052631
256.0,0.5305464573864168,0.7173363261722313,0.9434105263157875
257.0,0.5379167896928996,0.7313338336336946,0.9414736842105285
258.0,0.5066807824958564,0.7302062096654365,0.9386105263157916
259.0,0.5474671553612663,0.731926190920082,0.9294736842105245
260.0,0.47243850408477006,0.9076285549959867,0.9330526315789456
261.0,0.5070294347554118,0.9202021322549725,0.9389473684210508
262.0,0.5129350753548765,0.9169438880744729,0.9431578947368422
263.0,0.4971524849204989,0.9226534748391175,0.9431578947368422
264.0,0.4923853895437977,0.9410289031233159,0.9431578947368422
265.0,0.5305601649882747,0.9517642445751227,0.9431578947368422
266.0,0.5458179215434472,0.9590466778131785,0.945052631578946
267.0,0.4992954971950019,0.9866455975605684,0.9484210526315806
268.0,0.49201983853665554,1.0,0.9482105263157905
269.0,0.4680800772888937,0.9990997575937974,0.9463157894736831
270.0,0.511865502554681,0.9888040310215571,0.9475789473684237
271.0,0.5261704095060912,0.5845164031780405,0.4147368421052633
272.0,0.46747997103012673,0.5801038270377968,0.4113684210526358
273.0,0.6129077179104956,0.5718504952048276,0.40912280701754256
274.0,0.41299656143261004,0.5664166592285086,0.4206315789473649
275.0,0.4852017016958624,0.5553715825870117,0.42807017543859516
276.0,0.5277226030387991,0.547377366862373,0.4252631578947401
277.0,0.49823335825268944,0.5474727943171235,0.42877192982456336
278.0,0.5438049626958689,0.545824775464316,0.4391578947368444
279.0,0.5037111293194921,0.5404589029744332,0.4428070175438634
280.0,0.500239082225798,0.5341804994676703,0.44000000000000483
281.0,0.5323451058593992,0.13818624843221533,0.4399999999999977
282.0,0.4877331495251803,0.13689960457866457,0.31410526315789866
283.0,0.5039304076872474,0.13777787740510378,0.3157894736842124
284.0,0.4881974275741086,0.13837021874261296,0.31663157894736926
285.0,0.47429372471979186,0.13645021303674226,0.3221052631578978
286.0,0.5118836541058983,0.1373897455044678,0.3153684210526322
287.0,0.5541251107236097,0.13696089611770734,0.31157894736842096
288.0,0.49346236239500024,0.13763495950727345,0.31157894736842096
289.0,0.5955752287839204,0.1398203704957906,0.31368421052631845
290.0,0.41878622830599077,0.14057599644863145,0.3178947368421099
291.0,0.6285609924425247,0.14165855845633485,0.31368421052631845
292.0,0.4093945466305264,0.1389216033608242,0.3052631578947391
293.0,0.4847587324693227,0.14084165691332956,0.3073684210526295
294.0,0.6024019990344757,0.1391054301313177,0.3065263157894762
295.0,0.4274077168634638,0.1423735466674424,0.29894736842105374
296.0,0.48632400584506064,0.14161780907245403,0.29894736842105374
297.0,0.5562767610102122,0.14145433307058353,0.29684210526316335
298.0,0.586707878757587,0.1418018272294863,0.2901052631579013
299.0,0.4026872967823517,0.1431906076992301,0.28842105263158047
300.0,0.5361635476510717,0.14045360475708468,0.2901052631579013
301.0,0.5223910735456055,0.1423736264118336,0.28421052631578547
302.0,0.48628094867705696,0.14382430447799288,0.28252631578947884
303.0,0.5138071331582098,0.14048420267997136,0.28842105263158047
304.0,0.4641728869558458,0.14017532872970562,0.9519999999999946
305.0,0.6896476678264788,0.13964413539133513,0.9452631578947397
306.0,0.082163984090732,0.13870433179267966,0.95705263157895
307.0,0.8316386376261935,0.14107427130233252,0.9494736842105276
308.0,0.5100709038408554,0.14042049488587655,0.9545263157894759
309.0,0.4401594419978802,0.141278576432475,0.9621052631578948
310.0,0.12867224934801558,0.142014074900988,0.95705263157895
311.0,0.8865149188565336,0.13821399948033775,0.9494736842105276
312.0,0.42815485917434204,0.14029791180779105,0.9494736842105276
313.0,0.6430414418165942,0.14127857643247504,0.9494736842105276
314.0,0.6155770575227059,0.13870433179267966,0.9494736842105276
315.0,0.6191646301898748,0.14005274565162007,0.9494736842105276
316.0,0.3646107426978336,0.14152374258864603,0.9494736842105276
317.0,0.28780106276716133,0.13943983026119267,0.953684210526319
318.0,0.6307858060875532,0.13956241333927816,0.95705263157895
319.0,0.5086860259849353,0.14209579695304497,0.9494736842105276
320.0,0.5035923222794163,0.13993016257353463,0.9494736842105276
321.0,0.5013704150104867,0.1414828815626175,0.9578947368421069
322.0,0.5250695856163516,0.142014074900988,0.9696842105263173
323.0,0.48093893620973904,0.14046135591190506,0.9578947368421034
324.0,0.5160980375195896,0.14054307796396204,0.9545263157894759
325.0,0.5651270214070132,0.1414828815626175,0.9621052631578948
326.0,0.6190877389381151,0.14115599335438955,0.9621052631578948
327.0,0.1573240021862023,0.14373023799418488,0.9621052631578948
328.0,0.6406550308990582,0.14471090261886882,0.9621052631578948
329.0,0.536420551378896,0.1453645195465425,0.9663157894736827
330.0,0.5354728932794575,0.14422057030652685,0.9696842105263173
331.0,0.48864045317928206,0.1453646790353248,0.9621052631578948
332.0,0.5428804658596422,0.14250440721332996,0.95705263157895
333.0,0.5109754357372286,0.14168718669275998,0.9578947368421069
334.0,0.7821452341679649,0.14262699029141546,0.9696842105263173
335.0,0.15657328040737317,0.14413884825446982,0.9578947368421034
336.0,0.56714644193637,0.14311732260375742,0.9545263157894759
337.0,0.4591953770256699,0.14863324214003998,0.9621052631578948
338.0,0.4813239378455248,0.14605922078453987,0.9621052631578948
339.0,0.558305459851866,0.1449560687750398,0.9621052631578948
340.0,0.48721450636513625,0.14532381800929628,0.9621052631578948
341.0,0.5772565853063152,0.14556898416546726,0.9663157894736827
342.0,0.7355878228502327,0.14458831954078333,0.9747368421052656
343.0,0.0,0.14822479136853728,0.9747368421052656
344.0,0.5833463752070793,0.1470398854092238,0.9747368421052656
345.0,1.0,0.1449560687750398,0.9705263157894741
346.0,0.12796680766617796,0.14642697001879634,0.9671578947368396
347.0,0.5889782555433601,0.1469991200764647,0.9705263157894741
348.0,0.5537782785734567,0.1450786518531253,0.9671578947368396
349.0,0.4978501446250026,0.14720342520660723,0.9747368421052656
350.0,0.4893556219013181,0.1461818038626253,0.9747368421052656
351.0,0.47914312714884577,0.14373023799418488,0.976842105263156
352.0,0.49653007688503864,0.1449560687750398,0.9785263157894768
353.0,0.49617055609053895,0.14556898416546726,0.9747368421052656
354.0,0.49215607750511153,0.14434305769134292,0.9772631578947362
355.0,0.5058096801377774,0.1453646790353248,0.9789473684210535
356.0,0.5040720400199015,0.14593673339972374,0.9747368421052656
357.0,0.5005963593807914,0.14332162773389995,0.976842105263156
358.0,0.5430935770952159,0.14532381800929633,0.9810526315789474
359.0,0.5085361508659102,0.14638620468603725,0.9873684210526292
360.0,0.5274407743027753,0.14373023799418488,1.0
