time_elapsed,bvp,eda,temp
1.0,0.5098842192269136,0.24638814327218628,0.7109473684210528
2.0,0.5025410315067047,0.2460980555055891,0.7136421052631583
3.0,0.5297607562321575,0.2471030198411462,0.7090526315789489
4.0,0.4909283828198517,0.24672305695594016,0.7094736842105256
5.0,0.4669998321757649,0.2462450180389389,0.7096842105263157
6.0,0.4868476505953273,0.2464656707692684,0.7060631578947358
7.0,0.5371016754602378,0.24659227296466824,0.7067368421052613
8.0,0.5641032134923781,0.2453381074067476,0.7096000000000018
9.0,0.5406296639656238,0.24418198279309022,0.7082105263157885
10.0,0.44788926403308493,0.2482916897357223,0.7036631578947379
11.0,0.5229297713910834,0.2540273848140316,0.7050526315789512
12.0,0.5138642403419776,0.2540641374090277,0.7047999999999988
13.0,0.4382853299182149,0.2544768561003451,0.7031578947368438
14.0,0.5687002403041465,0.2547995019069635,0.7031578947368438
15.0,0.4531439222946868,0.25794967648856804,0.701684210526313
16.0,0.571638304877196,0.25722651288247916,0.7010105263157875
17.0,0.48325257726870097,0.25484447774357577,0.6976842105263152
18.0,0.5060457110138469,0.2568094337678534,0.6940631578947389
19.0,0.5315046474748735,0.25939942951978995,0.6924210526315804
20.0,0.5321157824299279,0.2586844476882337,0.6921684210526315
21.0,0.4663949918376395,0.25850488883755485,0.6922105263157903
22.0,0.5290468501614005,0.25549864650243614,0.6983578947368407
23.0,0.4638495828176702,0.25363162934960104,0.7012631578947399
24.0,0.5178561182288944,0.24810844669417198,0.7015157894736852
25.0,0.4612307170402626,0.24746300197170407,0.7033684210526303
26.0,0.5590015479731892,0.24736087173506227,0.7088421052631588
27.0,0.48087871692538825,0.2473813277662818,0.7084210526315822
28.0,0.5251205148524448,0.24889286356199586,0.709347368421053
29.0,0.5029773993705245,0.24848440003139066,0.7073684210526352
30.0,0.5268431495093022,0.24932177993404492,0.7074526315789491
31.0,0.4958917165726881,0.2505269409687121,0.7048421052631575
32.0,0.5093548935814168,0.2501551726171414,0.7059368421052632
33.0,0.5089242107549309,0.25054725983957876,0.7063157894736847
34.0,0.5151757877746224,0.250302100062959,0.7070736842105276
35.0,0.4903636131929593,0.2503633692735723,0.7075789473684218
36.0,0.5212914278542529,0.25078004966624223,0.7055578947368417
37.0,0.48579273617222535,0.25040424624847896,0.7046315789473709
38.0,0.5004882049109748,0.25073103557366194,0.7050526315789512
39.0,0.5561681688581042,0.25702226516829835,0.7037894736842105
40.0,0.48792416677959655,0.2572141301734204,0.7022736842105246
41.0,0.5013767420738947,0.25332498026784855,0.70273684210526
42.0,0.5076484379816274,0.25303498500474514,0.7001263157894755
43.0,0.5239689803376408,0.2519360881559572,0.6997894736842127
44.0,0.5050847968018541,0.2506696292026959,0.7011368421052602
45.0,0.5252534639550339,0.25017935111653994,0.7029473684210572
46.0,0.47455730817935005,0.2501425985215438,0.7037894736842105
47.0,0.5189426893699053,0.2502611210152316,0.7018947368421067
48.0,0.49985165469794296,0.2518951729037427,0.7029052631578985
49.0,0.5057211909956465,0.2524261971840039,0.7044210526315773
50.0,0.5175703752048701,0.25014257938289,0.7044210526315773
51.0,0.5016299143557927,0.2508738769168768,0.7054736842105243
52.0,0.48372905036128466,0.2518828858879533,0.7070736842105241
53.0,0.5281255917599198,0.2526916981599198,0.7054736842105243
54.0,0.49223766866387403,0.251747939239463,0.7032842105263128
55.0,0.5407257366092864,0.25111889953314365,0.7031578947368402
56.0,0.5132163821858337,0.2499096523958736,0.7077052631578944
57.0,0.49714146865052267,0.25026099342420577,0.7101052631578995
58.0,0.4987598292983836,0.24975033267167024,0.7073263157894765
59.0,0.4956002678008115,0.2497912351647822,0.7105263157894797
60.0,0.5211045423482815,0.2505592470164573,0.709347368421053
61.0,0.49361334552676617,0.24946436290543245,0.7086315789473687
62.0,0.506237163189152,0.2486350658942657,0.7107368421052662
63.0,0.5073296112849682,0.2475647398659413,0.7111578947368464
64.0,0.5140043718523896,0.24751979911686123,0.7099789473684268
65.0,0.5286557189024833,0.2484022473596214,0.7122105263157898
66.0,0.479674326405918,0.24769140585685395,0.7096000000000018
67.0,0.5185968099036042,0.24764646191799827,0.7077894736842154
68.0,0.5249112309206937,0.24812036050621072,0.7094736842105256
69.0,0.5061085777928152,0.247523894788791,0.708000000000002
70.0,0.5035430892347899,0.24689475938920236,0.7075789473684182
71.0,0.5287419195323179,0.24680900227095282,0.711368421052633
72.0,0.4940645103657181,0.24613491655295722,0.7108631578947353
73.0,0.4931718870174941,0.2476873707906615,0.7107368421052627
74.0,0.5092763903609657,0.25043667350769877,0.7135157894736857
75.0,0.4929399844381164,0.25013858578378084,0.7160000000000011
76.0,0.5175314497853113,0.2501672491077381,0.7174315789473695
77.0,0.5106986603677236,0.25001616219447764,0.7193684210526321
78.0,0.5349680806036813,0.24858631017351274,0.7204631578947343
79.0,0.5000678476586724,0.2474423641232728,0.7206315789473656
