time_elapsed,bvp,gamified_or_no
168.4,7.552407407407407,gamified
168.5,-4.3887301587301595,gamified
168.6,-2.0477777777777786,gamified
168.7,-7.80962962962963,gamified
168.8,-5.447777777777777,gamified
168.9,6.360555555555555,gamified
169.0,4.617619047619045,gamified
169.1,-1.0931481481481486,gamified
169.2,-4.11888888888889,gamified
169.3,-9.09962962962963,gamified
169.4,7.649999999999998,gamified
169.5,7.371587301587305,gamified
169.6,5.211111111111111,gamified
169.7,4.047407407407407,gamified
169.8,-18.073968253968253,gamified
169.9,-32.17666666666666,gamified
170.0,-31.282698412698412,gamified
170.1,-11.322962962962963,gamified
170.2,6.733015873015872,gamified
170.3,15.564074074074073,gamified
170.4,18.49425925925926,gamified
170.5,15.53904761904762,gamified
170.6,-4.524999999999999,gamified
170.7,-25.475370370370367,gamified
170.8,-11.073492063492063,gamified
170.9,12.029259259259257,gamified
171.0,10.193650793650793,gamified
171.1,14.90814814814815,gamified
171.2,16.425873015873016,gamified
171.3,3.4822222222222217,gamified
171.4,-11.90574074074074,gamified
171.5,-28.851269841269843,gamified
171.6,-11.992222222222223,gamified
171.7,12.112222222222222,gamified
171.8,13.399047619047622,gamified
171.9,14.223333333333333,gamified
172.0,10.780634920634919,gamified
172.1,0.4655555555555561,gamified
172.2,-20.69222222222222,gamified
172.3,-9.730740740740739,gamified
172.4,16.25814814814815,gamified
172.5,22.55587301587302,gamified
172.6,8.59037037037037,gamified
172.7,6.365740740740742,gamified
172.8,-7.358253968253968,gamified
172.9,-22.24037037037037,gamified
173.0,-25.133333333333333,gamified
173.1,3.6807407407407413,gamified
173.2,10.440000000000001,gamified
173.3,5.247222222222224,gamified
173.4,-15.42555555555556,gamified
173.5,-25.472222222222225,gamified
173.6,-8.306851851851851,gamified
173.7,-9.275925925925925,gamified
173.8,7.216984126984126,gamified
173.9,42.504444444444445,gamified
174.0,38.6552380952381,gamified
174.1,22.881296296296295,gamified
174.2,-5.708095238095239,gamified
174.3,-29.520370370370372,gamified
174.4,-33.75814814814815,gamified
174.5,-30.947619047619046,gamified
174.6,-11.532777777777778,gamified
174.7,-14.381296296296297,gamified
174.8,-4.860793650793651,gamified
174.9,10.471666666666668,gamified
175.0,15.527301587301586,gamified
175.1,23.523703703703706,gamified
175.2,52.676349206349215,gamified
175.3,52.2187037037037,gamified
175.4,48.38925925925926,gamified
175.5,34.361111111111114,gamified
175.6,6.468703703703705,gamified
175.7,-22.88555555555556,gamified
175.8,-26.668095238095233,gamified
175.9,-26.09592592592592,gamified
176.0,-17.339206349206343,gamified
176.1,3.7833333333333337,gamified
176.2,28.964603174603173,gamified
176.3,28.143888888888885,gamified
176.4,11.651481481481476,gamified
176.5,-7.619365079365078,gamified
176.6,10.38166666666667,gamified
176.7,-4.426481481481488,gamified
176.8,-22.39936507936508,gamified
176.9,-24.04203703703704,gamified
177.0,-18.12777777777778,gamified
177.1,-16.55796296296296,gamified
177.2,-25.582539682539682,gamified
177.3,-29.04629629629629,gamified
177.4,-36.31166666666667,gamified
177.5,-40.371111111111105,gamified
177.6,-37.19648148148148,gamified
177.7,-29.605555555555554,gamified
177.8,-8.976666666666667,gamified
177.9,8.222222222222221,gamified
178.0,1.3965079365079367,gamified
178.1,-0.9874074074074062,gamified
178.2,-8.3231746031746,gamified
178.3,8.395370370370369,gamified
178.4,23.9437037037037,gamified
178.5,5.98936507936508,gamified
178.6,-17.767037037037042,gamified
178.7,-47.28518518518519,gamified
178.8,-28.606349206349208,gamified
178.9,-13.975185185185184,gamified
179.0,-33.3431746031746,gamified
179.1,-6.662592592592593,gamified
179.2,18.302539682539685,gamified
179.3,32.436851851851856,gamified
179.4,34.11185185185185,gamified
179.5,24.03936507936508,gamified
179.6,10.079814814814815,gamified
179.7,-8.78648148148148,gamified
179.8,-24.20063492063492,gamified
179.9,-11.768888888888888,gamified
180.0,-0.7869841269841279,gamified
180.1,22.355740740740742,gamified
180.2,34.745714285714286,gamified
180.3,26.667037037037037,gamified
180.4,21.22425925925926,gamified
180.5,22.976984126984128,gamified
180.6,35.39740740740741,gamified
180.7,38.70703703703703,gamified
180.8,22.57095238095238,gamified
180.9,-6.851851851851851,gamified
181.0,-16.397936507936507,gamified
181.1,4.506851851851852,gamified
181.2,5.352222222222224,gamified
181.3,4.718333333333334,gamified
181.4,-4.121481481481485,gamified
181.5,9.458095238095238,gamified
181.6,9.855555555555556,gamified
181.7,1.6679629629629642,gamified
181.8,-21.777619047619048,gamified
181.9,-38.559814814814814,gamified
182.0,-23.952222222222222,gamified
182.1,-8.273888888888889,gamified
182.2,9.322698412698411,gamified
182.3,19.465925925925927,gamified
182.4,12.362592592592591,gamified
182.5,5.406825396825397,gamified
182.6,1.701666666666667,gamified
182.7,-7.077962962962962,gamified
182.8,-1.4492063492063478,gamified
182.9,12.14722222222222,gamified
183.0,4.672380952380951,gamified
183.1,-2.019074074074073,gamified
183.2,5.356507936507937,gamified
183.3,4.561851851851852,gamified
183.4,-3.6942592592592587,gamified
183.5,11.050317460317459,gamified
183.6,6.792222222222223,gamified
183.7,-3.521111111111111,gamified
183.8,4.934444444444446,gamified
183.9,0.6042592592592592,gamified
184.0,-18.137460317460317,gamified
184.1,-27.852037037037036,gamified
184.2,-23.72380952380952,gamified
184.3,-25.58907407407407,gamified
184.4,-21.213518518518516,gamified
184.5,-21.945079365079366,gamified
184.6,-32.12444444444444,gamified
184.7,-27.774814814814814,gamified
184.8,-3.2917460317460296,gamified
184.9,3.968518518518519,gamified
185.0,33.39650793650794,gamified
185.1,71.28814814814814,gamified
185.2,65.0411111111111,gamified
185.3,33.879074074074076,gamified
185.4,7.802777777777779,gamified
185.5,-35.31,gamified
185.6,-37.80796296296297,gamified
185.7,12.919444444444444,gamified
185.8,17.0815873015873,gamified
185.9,9.186851851851852,gamified
186.0,-4.942698412698412,gamified
186.1,2.6166666666666663,gamified
186.2,-10.973492063492063,gamified
186.3,-0.10074074074073852,gamified
186.4,15.804814814814812,gamified
186.5,7.777777777777781,gamified
186.6,4.558888888888888,gamified
186.7,5.706851851851853,gamified
186.8,-10.321428571428571,gamified
186.9,-29.337777777777774,gamified
187.0,-17.13888888888889,gamified
187.1,-0.21759259259259162,gamified
187.2,2.5304761904761914,gamified
187.3,22.074444444444445,gamified
187.4,15.53462962962963,gamified
187.5,3.245396825396826,gamified
187.6,5.395185185185188,gamified
187.7,19.665925925925926,gamified
187.8,20.638571428571428,gamified
187.9,19.084259259259262,gamified
188.0,4.330317460317462,gamified
188.1,-6.252037037037035,gamified
188.2,-27.165714285714287,gamified
188.3,-28.278333333333336,gamified
188.4,-1.9531481481481496,gamified
188.5,35.22839285714286,gamified
188.6,32.445,gamified
188.7,6.487916666666668,gamified
188.8,-9.483392857142857,gamified
188.9,-13.420208333333331,gamified
189.0,-19.1725,gamified
189.1,3.797291666666665,gamified
189.2,14.306428571428572,gamified
189.3,8.518333333333334,gamified
189.4,16.255000000000003,gamified
189.5,0.026428571428571468,gamified
189.6,-16.037916666666668,gamified
189.7,-14.961458333333333,gamified
189.8,-2.2807142857142866,gamified
189.9,-1.851458333333332,gamified
190.0,-21.402678571428574,gamified
190.1,-35.62562500000001,gamified
190.2,-10.244821428571427,gamified
190.3,12.27625,gamified
190.4,18.6625,gamified
190.5,32.776785714285715,gamified
190.6,48.92125000000001,gamified
190.7,37.408541666666665,gamified
190.8,32.02589285714286,gamified
190.9,0.8395833333333336,gamified
191.0,-30.91392857142857,gamified
191.1,-48.866458333333334,gamified
191.2,-54.573214285714286,gamified
191.3,-32.861041666666665,gamified
191.4,-4.186458333333334,gamified
191.5,8.240714285714285,gamified
191.6,0.6787500000000013,gamified
191.7,-21.604166666666668,gamified
191.8,-38.33571428571428,gamified
191.9,-68.87375,gamified
192.0,-67.25482142857143,gamified
192.1,-16.35595238095238,gamified
192.2,21.307142857142857,gamified
192.3,41.74261904761905,gamified
192.4,55.827380952380956,gamified
192.5,63.04428571428571,gamified
192.6,38.501666666666665,gamified
192.7,11.042142857142855,gamified
192.8,-4.023061224489796,gamified
192.9,-2.7166666666666663,gamified
193.0,1.189795918367348,gamified
193.1,-28.170238095238098,gamified
193.2,-48.81877551020409,gamified
193.3,-45.604285714285716,gamified
193.4,-27.865000000000006,gamified
193.5,2.1222448979591824,gamified
193.6,22.150952380952383,gamified
193.7,32.04714285714286,gamified
193.8,9.808979591836733,gamified
193.9,-38.78785714285714,gamified
194.0,-96.58183673469387,gamified
194.1,-41.99404761904763,gamified
194.2,40.815510204081626,gamified
194.3,42.041666666666664,gamified
194.4,46.73571428571428,gamified
194.5,43.835306122448976,gamified
194.6,45.53547619047619,gamified
194.7,27.07190476190476,gamified
194.8,2.7226530612244892,gamified
194.9,-8.748095238095239,gamified
195.0,-12.783265306122445,gamified
195.1,3.3011904761904773,gamified
195.2,4.517346938775511,gamified
195.3,4.525476190476187,gamified
195.4,12.534047619047618,gamified
195.5,20.338979591836736,gamified
195.6,18.80785714285714,gamified
195.7,12.214285714285714,gamified
195.8,1.0483673469387773,gamified
195.9,-5.458571428571427,gamified
196.0,-11.104489795918367,gamified
196.1,-38.984523809523814,gamified
196.2,-53.645714285714284,gamified
196.3,-10.805238095238098,gamified
196.4,30.448095238095238,gamified
196.5,28.505714285714284,gamified
196.6,27.342857142857145,gamified
196.7,18.798571428571428,gamified
196.8,-0.15734693877550956,gamified
196.9,0.21333333333333218,gamified
197.0,7.582040816326531,gamified
197.1,25.025952380952383,gamified
197.2,20.774489795918367,gamified
197.3,11.139523809523808,gamified
197.4,-15.396904761904764,gamified
197.5,-32.519183673469385,gamified
197.6,-34.465714285714284,gamified
197.7,-39.195238095238096,gamified
197.8,-16.816734693877553,gamified
197.9,2.2538095238095246,gamified
198.0,-2.6612244897959156,gamified
198.1,-5.955833333333332,gamified
198.2,11.431904761904761,gamified
198.3,10.355555555555556,gamified
198.4,5.113888888888887,gamified
198.5,23.85690476190477,gamified
198.6,31.4225,gamified
198.7,16.035833333333333,gamified
198.8,4.407142857142858,gamified
198.9,-16.545555555555556,gamified
199.0,-27.41071428571428,gamified
199.1,-43.15055555555555,gamified
199.2,-40.19738095238096,gamified
199.3,-29.05888888888889,gamified
199.4,2.4719444444444445,gamified
199.5,32.13738095238095,gamified
199.6,24.69666666666667,gamified
199.7,2.9027777777777763,gamified
199.8,-21.68809523809524,gamified
199.9,-36.24666666666666,gamified
200.0,-6.870714285714288,gamified
200.1,14.285833333333331,gamified
200.2,20.09976190476191,gamified
200.3,23.765833333333333,gamified
200.4,27.238333333333333,gamified
200.5,30.179761904761904,gamified
200.6,27.672222222222228,gamified
200.7,46.80805555555556,gamified
200.8,25.780714285714282,gamified
200.9,-24.421388888888888,gamified
201.0,-24.14952380952381,gamified
201.1,10.757222222222223,gamified
201.2,7.214761904761905,gamified
201.3,7.0680555555555555,gamified
201.4,45.22583333333333,gamified
201.5,26.95214285714286,gamified
201.6,-7.724722222222219,gamified
201.7,-13.841388888888888,gamified
201.8,-13.120476190476191,gamified
201.9,-28.802222222222223,gamified
202.0,-8.785714285714286,gamified
202.1,2.5077777777777803,gamified
202.2,-3.6980952380952368,gamified
202.3,-23.580277777777777,gamified
202.4,-20.46361111111111,gamified
202.5,39.117380952380955,gamified
202.6,47.94333333333333,gamified
202.7,23.33888888888889,gamified
202.8,4.2416666666666645,gamified
202.9,1.8780555555555545,gamified
203.0,-13.981904761904763,gamified
203.1,-17.281944444444445,gamified
203.2,-17.639285714285712,gamified
203.3,-4.043611111111109,gamified
203.4,6.460000000000001,gamified
203.5,2.798809523809522,gamified
203.6,-27.055833333333336,gamified
203.7,-28.261944444444442,gamified
203.8,-10.65452380952381,gamified
203.9,-11.085000000000003,gamified
204.0,-22.804761904761904,gamified
204.1,-19.75611111111111,gamified
204.2,-17.697857142857142,gamified
204.3,-6.326944444444446,gamified
204.4,0.5766666666666657,gamified
204.5,-2.7447619047619063,gamified
204.6,-10.221666666666668,gamified
204.7,-25.33055555555556,gamified
204.8,-13.758333333333335,gamified
204.9,-4.320555555555553,gamified
205.0,-1.3014285714285687,gamified
205.1,34.36694444444444,gamified
205.2,35.01309523809524,gamified
205.3,11.832222222222223,gamified
205.4,-9.358888888888888,gamified
205.5,-13.873333333333335,gamified
205.6,-14.978055555555557,gamified
205.7,-14.958888888888886,gamified
205.8,24.81190476190476,gamified
205.9,29.24722222222222,gamified
206.0,0.16880952380952272,gamified
206.1,-6.596111111111111,gamified
206.2,0.38238095238095166,gamified
206.3,-5.302777777777776,gamified
206.4,-24.83888888888889,gamified
206.5,-13.431190476190478,gamified
206.6,-0.24416666666666723,gamified
206.7,26.11111111111111,gamified
206.8,29.240238095238094,gamified
206.9,22.28055555555555,gamified
207.0,29.15738095238095,gamified
207.1,15.548055555555552,gamified
207.2,4.609285714285718,gamified
207.3,11.964444444444444,gamified
207.4,-9.483333333333333,gamified
207.5,-28.277142857142863,gamified
207.6,-26.903333333333336,gamified
207.7,-19.373055555555556,gamified
207.8,-20.332619047619048,gamified
207.9,-13.463333333333336,gamified
208.0,12.703095238095237,gamified
208.1,29.560555555555556,gamified
208.2,26.044761904761902,gamified
208.3,14.330833333333336,gamified
208.4,-11.75638888888889,gamified
208.5,-47.58976190476191,gamified
208.6,-20.574444444444442,gamified
208.7,41.93083333333335,gamified
208.8,41.10523809523809,gamified
208.9,10.118611111111113,gamified
209.0,16.332142857142856,gamified
209.1,4.525,gamified
209.2,-17.937619047619048,gamified
209.3,-45.17388888888888,gamified
209.4,-35.82555555555555,gamified
209.5,-31.853571428571428,gamified
209.6,-12.199166666666665,gamified
209.7,22.206111111111113,gamified
209.8,42.1845238095238,gamified
209.9,34.25333333333333,gamified
210.0,5.2228571428571415,gamified
210.1,-5.8261111111111115,gamified
210.2,-11.55809523809524,gamified
210.3,-34.6475,gamified
210.4,-46.32138888888889,gamified
210.5,-9.643333333333333,gamified
210.6,16.77,gamified
210.7,-7.306666666666666,gamified
210.8,-13.474761904761905,gamified
210.9,17.637222222222224,gamified
211.0,29.31,gamified
211.1,25.889722222222222,gamified
211.2,18.25642857142857,gamified
211.3,-4.423055555555554,gamified
211.4,-37.7425,gamified
211.5,-34.82214285714286,gamified
211.6,9.202777777777781,gamified
211.7,8.632777777777779,gamified
211.8,-6.262380952380952,gamified
211.9,-4.201944444444444,gamified
212.0,-1.2157142857142869,gamified
212.1,-2.883888888888889,gamified
212.2,-2.1583333333333328,gamified
212.3,9.347777777777775,gamified
212.4,9.848055555555556,gamified
212.5,10.415238095238095,gamified
212.6,9.748611111111112,gamified
212.7,18.86638888888889,gamified
212.8,4.127619047619047,gamified
212.9,-15.084166666666667,gamified
213.0,17.517619047619046,gamified
213.1,19.247222222222224,gamified
213.2,-4.6795238095238085,gamified
213.3,-31.983611111111113,gamified
213.4,-24.712500000000002,gamified
213.5,-11.08642857142857,gamified
213.6,-25.064166666666665,gamified
213.7,5.747222222222223,gamified
213.8,31.251904761904765,gamified
213.9,17.18027777777778,gamified
214.0,4.831666666666667,gamified
214.1,-4.644166666666667,gamified
214.2,-9.980714285714283,gamified
214.3,-25.539444444444445,gamified
214.4,3.803055555555556,gamified
214.5,36.44809523809524,gamified
214.6,27.82472222222222,gamified
214.7,26.251944444444444,gamified
214.8,6.891666666666666,gamified
214.9,-13.850833333333332,gamified
215.0,-30.18809523809524,gamified
215.1,-27.78333333333333,gamified
215.2,18.068095238095243,gamified
215.3,58.37388888888889,gamified
215.4,70.20916666666666,gamified
215.5,9.363571428571431,gamified
215.6,-27.599999999999998,gamified
215.7,-23.698333333333334,gamified
215.8,-28.61857142857143,gamified
215.9,5.124166666666667,gamified
216.0,18.549999999999997,gamified
216.1,24.8175,gamified
216.2,22.860000000000003,gamified
216.3,21.559166666666666,gamified
216.4,23.831111111111113,gamified
216.5,-17.76452380952381,gamified
216.6,-44.00055555555556,gamified
216.7,-20.66944444444444,gamified
216.8,-26.28595238095238,gamified
216.9,-29.68777777777778,gamified
217.0,-40.79190476190476,gamified
217.1,-47.587222222222216,gamified
217.2,-24.648571428571426,gamified
217.3,-6.863888888888886,gamified
217.4,26.152500000000003,gamified
217.5,32.467619047619046,gamified
217.6,24.605277777777776,gamified
217.7,9.45277777777778,gamified
217.8,-17.162380952380953,gamified
217.9,-31.116944444444442,gamified
218.0,-21.347142857142856,gamified
218.1,-4.298611111111114,gamified
218.2,11.512142857142857,gamified
218.3,38.47638888888889,gamified
218.4,32.341388888888886,gamified
218.5,1.2900000000000003,gamified
218.6,-12.416666666666666,gamified
218.7,-17.26111111111111,gamified
218.8,-41.25333333333333,gamified
218.9,-35.00277777777777,gamified
219.0,-21.69357142857142,gamified
219.1,-3.2088888888888882,gamified
219.2,50.17190476190476,gamified
219.3,32.50277777777777,gamified
219.4,35.088055555555556,gamified
219.5,28.61,gamified
219.6,13.173611111111114,gamified
219.7,-4.803333333333331,gamified
219.8,-17.409523809523808,gamified
219.9,-31.341111111111115,gamified
220.0,5.087619047619043,gamified
220.1,56.94027777777777,gamified
220.2,74.01761904761905,gamified
220.3,68.14222222222222,gamified
220.4,45.916666666666664,gamified
220.5,18.296190476190475,gamified
220.6,-6.626666666666668,gamified
220.7,-40.29694444444445,gamified
220.8,-45.26047619047619,gamified
220.9,-45.101111111111116,gamified
221.0,-17.805000000000003,gamified
221.1,-11.01638888888889,gamified
221.2,-32.9847619047619,gamified
221.3,-66.06555555555556,gamified
221.4,-45.53138888888889,gamified
221.5,-14.325476190476188,gamified
221.6,-37.201666666666675,gamified
221.7,-51.243611111111115,gamified
221.8,-42.789047619047615,gamified
221.9,-36.26,gamified
222.0,1.8285714285714267,gamified
222.1,25.28527777777778,gamified
222.2,41.08047619047619,gamified
222.3,36.81111111111111,gamified
222.4,45.06055555555556,gamified
222.5,31.603571428571428,gamified
222.6,5.706388888888888,gamified
222.7,-15.478611111111112,gamified
222.8,-31.5952380952381,gamified
222.9,-15.8225,gamified
223.0,-9.50857142857143,gamified
223.1,21.826666666666668,gamified
223.2,40.27309523809524,gamified
223.3,28.240277777777777,gamified
223.4,13.582222222222223,gamified
223.5,8.905952380952384,gamified
223.6,20.769444444444442,gamified
223.7,7.709722222222221,gamified
223.8,3.72142857142857,gamified
223.9,25.093333333333334,gamified
224.0,15.427380952380952,gamified
224.1,4.68888888888889,gamified
224.2,5.037857142857145,gamified
224.3,19.719166666666666,gamified
224.4,11.368333333333334,gamified
224.5,-13.308333333333335,gamified
224.6,-7.2988888888888885,gamified
224.7,-25.39361111111111,gamified
224.8,-41.68309523809524,gamified
224.9,-10.381388888888887,gamified
225.0,7.542857142857142,gamified
225.1,17.484444444444446,gamified
225.2,18.40404761904762,gamified
225.3,22.397222222222222,gamified
225.4,25.7975,gamified
225.5,0.5616666666666674,gamified
225.6,-30.350277777777777,gamified
225.7,-25.616944444444442,gamified
225.8,-15.333809523809522,gamified
225.9,18.31416666666667,gamified
226.0,20.99642857142857,gamified
226.1,37.009166666666665,gamified
226.2,30.73238095238095,gamified
226.3,22.153333333333332,gamified
226.4,10.134444444444442,gamified
226.5,-4.188809523809522,gamified
226.6,-28.475555555555555,gamified
226.7,-34.26916666666667,gamified
226.8,-8.27690476190476,gamified
226.9,10.229166666666666,gamified
227.0,25.911666666666672,gamified
227.1,-10.943055555555555,gamified
227.2,-36.63190476190476,gamified
227.3,-41.590555555555554,gamified
227.4,-29.47527777777778,gamified
227.5,-2.4549999999999996,gamified
227.6,-18.264444444444447,gamified
227.7,-45.269444444444446,gamified
227.8,-64.61404761904761,gamified
227.9,-76.6413888888889,gamified
228.0,-12.437380952380956,gamified
228.1,39.63166666666667,gamified
228.2,40.86714285714286,gamified
228.3,45.856944444444444,gamified
228.4,33.61138888888889,gamified
228.5,28.12285714285714,gamified
228.6,31.263888888888886,gamified
228.7,16.841944444444444,gamified
228.8,-5.3828571428571435,gamified
228.9,11.576666666666666,gamified
229.0,0.291428571428573,gamified
229.1,-34.00388888888889,gamified
229.2,-8.772142857142855,gamified
229.3,16.111944444444447,gamified
229.4,8.958055555555555,gamified
229.5,-9.306666666666667,gamified
229.6,8.68722222222222,gamified
229.7,2.596666666666669,gamified
229.8,-7.073095238095237,gamified
229.9,-8.98166666666667,gamified
230.0,-35.990952380952386,gamified
230.1,-59.39944444444444,gamified
230.2,-33.51190476190476,gamified
230.3,27.773888888888887,gamified
230.4,58.602222222222224,gamified
230.5,66.72166666666668,gamified
230.6,51.18305555555555,gamified
230.7,19.57166666666667,gamified
230.8,-13.246666666666664,gamified
230.9,-57.00666666666666,gamified
231.0,-62.88095238095238,gamified
231.1,-26.763611111111114,gamified
231.2,0.17880952380952428,gamified
231.3,28.05,gamified
231.4,31.346388888888892,gamified
231.5,1.562857142857143,gamified
231.6,-26.248611111111114,gamified
231.7,-17.43777777777778,gamified
231.8,30.222619047619048,gamified
231.9,41.60666666666666,gamified
232.0,64.91666666666667,gamified
232.1,75.11277777777778,gamified
232.2,-15.949761904761905,gamified
232.3,-36.05222222222222,gamified
232.4,-27.50333333333333,gamified
232.5,13.845952380952378,gamified
232.6,9.996111111111112,gamified
232.7,-2.109166666666667,gamified
232.8,-26.81119047619048,gamified
232.9,-38.00722222222222,gamified
233.0,-52.231904761904765,gamified
233.1,-49.30583333333334,gamified
233.2,-20.67333333333333,gamified
233.3,-26.232499999999998,gamified
233.4,10.700555555555553,gamified
233.5,52.24380952380952,gamified
233.6,35.017222222222216,gamified
233.7,-10.426944444444441,gamified
233.8,-32.51428571428571,gamified
233.9,4.752500000000004,gamified
234.0,19.09238095238095,gamified
234.1,17.503888888888888,gamified
234.2,15.09357142857143,gamified
234.3,-4.167777777777778,gamified
234.4,-13.700277777777778,gamified
234.5,-21.174047619047617,gamified
234.6,-8.38888888888889,gamified
234.7,19.57361111111111,gamified
234.8,24.271428571428572,gamified
234.9,18.777777777777775,gamified
235.0,-6.170952380952379,gamified
235.1,-7.375833333333333,gamified
235.2,-18.828333333333333,gamified
235.3,-6.2888888888888905,gamified
235.4,11.7175,gamified
235.5,16.41904761904762,gamified
235.6,14.896388888888888,gamified
235.7,11.649166666666668,gamified
235.8,-1.8604761904761908,gamified
235.9,-12.33638888888889,gamified
236.0,3.819523809523808,gamified
236.1,20.0775,gamified
236.2,4.678095238095236,gamified
236.3,-0.6072222222222218,gamified
236.4,-16.295277777777773,gamified
236.5,-9.228095238095237,gamified
236.6,-10.615000000000002,gamified
236.7,-5.138055555555556,gamified
236.8,37.10904761904762,gamified
236.9,24.328888888888887,gamified
237.0,8.525,gamified
237.1,21.956944444444446,gamified
237.2,-1.0533333333333366,gamified
237.3,-48.06194444444444,gamified
237.4,-57.81666666666666,gamified
237.5,22.56190476190476,gamified
237.6,41.85444444444445,gamified
237.7,32.711388888888884,gamified
237.8,22.644523809523808,gamified
237.9,-1.990555555555554,gamified
238.0,-39.062619047619044,gamified
238.1,-40.90944444444444,gamified
238.2,-9.34857142857143,gamified
238.3,-19.825,gamified
238.4,-19.62861111111111,gamified
238.5,-2.7295238095238097,gamified
238.6,-0.2888888888888914,gamified
238.7,-18.87027777777778,gamified
238.8,-20.325714285714284,gamified
238.9,10.490555555555554,gamified
239.0,16.697857142857142,gamified
239.1,13.87638888888889,gamified
239.2,8.994999999999997,gamified
239.3,10.15611111111111,gamified
239.4,-8.989444444444445,gamified
239.5,-12.190952380952382,gamified
239.6,22.77111111111111,gamified
239.7,30.8925,gamified
239.8,21.474999999999998,gamified
239.9,15.407499999999999,gamified
240.0,-9.620714285714284,gamified
240.1,-35.16722222222222,gamified
240.2,-38.16357142857143,gamified
240.3,-11.5,gamified
240.4,2.8005555555555546,gamified
240.5,18.7297619047619,gamified
240.6,45.43055555555555,gamified
240.7,38.05166666666667,gamified
240.8,12.51,gamified
240.9,-6.839444444444445,gamified
241.0,-8.408809523809524,gamified
241.1,-31.86111111111111,gamified
241.2,-25.700952380952383,gamified
241.3,-10.0275,gamified
241.4,-10.963888888888889,gamified
241.5,-6.661190476190477,gamified
241.6,12.074444444444445,gamified
241.7,17.073333333333334,gamified
241.8,14.350476190476192,gamified
241.9,7.567777777777777,gamified
242.0,-1.9540476190476188,gamified
242.1,-8.578333333333333,gamified
242.2,3.1859523809523806,gamified
242.3,13.570833333333333,gamified
242.4,7.5036111111111135,gamified
242.5,0.8628571428571471,gamified
242.6,13.128611111111113,gamified
242.7,-29.838333333333335,gamified
242.8,-70.85380952380952,gamified
242.9,-75.33416666666666,gamified
243.0,-61.136428571428574,gamified
243.1,-19.56361111111111,gamified
243.2,9.412857142857144,gamified
243.3,22.290277777777778,gamified
243.4,31.530833333333337,gamified
243.5,20.79619047619048,gamified
243.6,50.87638888888889,gamified
243.7,76.01055555555554,gamified
243.8,82.0254761904762,gamified
243.9,58.38388888888889,gamified
244.0,29.77761904761905,gamified
244.1,22.855833333333333,gamified
244.2,20.175,gamified
244.3,1.4327777777777786,gamified
244.4,-8.320555555555556,gamified
244.5,27.779999999999998,gamified
244.6,30.47944444444445,gamified
244.7,10.086111111111114,gamified
244.8,-13.516666666666667,gamified
244.9,-41.67111111111111,gamified
245.0,-82.61190476190477,gamified
245.1,-100.61527777777776,gamified
245.2,-67.45547619047618,gamified
245.3,-33.56333333333333,gamified
245.4,-27.750833333333336,gamified
245.5,-3.9707142857142856,gamified
245.6,8.885277777777778,gamified
245.7,-6.241944444444447,gamified
245.8,-24.513809523809524,gamified
245.9,-22.331666666666667,gamified
246.0,12.550238095238093,gamified
246.1,30.350666666666665,gamified
246.2,22.735714285714288,gamified
246.3,13.813333333333333,gamified
246.4,-11.492,gamified
246.5,-34.773999999999994,gamified
246.6,-60.567666666666675,gamified
246.7,-32.86133333333333,gamified
246.8,-24.039142857142856,gamified
246.9,-23.062666666666665,gamified
247.0,-5.461999999999998,gamified
247.1,-13.103,gamified
247.2,-30.52057142857143,gamified
247.3,-45.16166666666667,gamified
247.4,-28.552,gamified
247.5,5.941428571428571,gamified
247.6,16.81133333333333,gamified
247.7,13.229333333333335,gamified
247.8,2.1674285714285726,gamified
247.9,-0.023999999999999532,gamified
248.0,6.434857142857142,gamified
248.1,14.259,gamified
248.2,26.160571428571426,gamified
248.3,38.03033333333333,gamified
248.4,66.27666666666667,gamified
248.5,94.148,gamified
248.6,86.203,gamified
248.7,33.98833333333333,gamified
248.8,5.678571428571428,gamified
248.9,33.33166666666666,gamified
249.0,38.88171428571429,gamified
249.1,21.642999999999997,gamified
249.2,4.060000000000002,gamified
249.3,-13.174333333333331,gamified
249.4,-7.686666666666665,gamified
249.5,-3.866571428571427,gamified
249.6,15.721,gamified
249.7,22.934666666666665,gamified
249.8,20.854571428571433,gamified
249.9,58.04666666666667,gamified
250.0,41.31742857142857,gamified
250.1,-1.528,gamified
250.2,-12.525142857142857,gamified
250.3,13.623666666666665,gamified
250.4,46.04866666666667,gamified
250.5,33.826,gamified
250.6,0.2700000000000031,gamified
250.7,-29.436000000000007,gamified
250.8,-89.7477142857143,gamified
250.9,-101.62633333333333,gamified
251.0,-82.33485714285715,gamified
251.1,-9.460666666666665,gamified
251.2,28.680571428571433,gamified
251.3,58.34433333333335,gamified
251.4,40.562,gamified
251.5,-10.047999999999998,gamified
251.6,-21.123,gamified
251.7,5.406666666666666,gamified
251.8,27.02057142857143,gamified
251.9,-30.440999999999995,gamified
252.0,-78.03142857142858,gamified
252.1,-51.68733333333334,gamified
252.2,-15.032857142857143,gamified
252.3,10.088999999999997,gamified
252.4,12.650999999999998,gamified
252.5,17.142285714285713,gamified
252.6,7.69566666666667,gamified
252.7,31.396333333333338,gamified
252.8,44.692,gamified
252.9,39.842,gamified
253.0,-5.477428571428571,gamified
253.1,2.8653333333333344,gamified
253.2,-11.9,gamified
253.3,-9.224333333333332,gamified
253.4,-3.5509999999999993,gamified
253.5,-12.940571428571428,gamified
