time_elapsed,bvp,eda,temp
1.0,0.7778095238095246,0.7054251666666667,33.07233333333333
2.0,-1.8197230769230763,0.70481888,33.0766
3.0,7.808809523809524,0.7069192666666667,33.06933333333333
4.0,-5.927507692307692,0.7061251399999999,33.07
5.0,-14.39184126984127,0.7051260333333333,33.07033333333333
6.0,-7.371,0.7055872,33.0646
7.0,10.405539682539683,0.7058518,33.065666666666665
8.0,19.956892307692307,0.7032305799999999,33.0702
9.0,11.653507936507935,0.7008142666666666,33.068
10.0,-21.151892307692307,0.7094036,33.0608
11.0,5.392460317460317,0.7213912666666666,33.063
12.0,2.1856769230769233,0.72146808,33.062599999999996
13.0,-24.549126984126982,0.7223306666666667,33.06
14.0,21.583015384615386,0.7230049999999999,33.06
15.0,-19.293142857142858,0.7295889,33.05766666666666
16.0,22.622307692307693,0.7280774799999999,33.056599999999996
17.0,-8.642698412698412,0.723099,33.05133333333333
18.0,-0.5799999999999994,0.72720578,33.0456
19.0,8.42568253968254,0.7326189000000001,33.043
20.0,8.641861538461537,0.73112458,33.0426
21.0,-14.605793650793652,0.7307493,33.04266666666667
22.0,7.556276923076922,0.7244662199999999,33.0524
23.0,-15.506190476190477,0.7205641333333334,33.057
24.0,3.597738461538462,0.70902062,33.0574
25.0,-16.43257142857143,0.7076716333333334,33.06033333333333
26.0,18.152261538461538,0.7074581799999999,33.069
27.0,-9.482412698412698,0.7075009333333334,33.068333333333335
28.0,6.167399999999999,0.7106600599999999,33.0698
29.0,-1.6653650793650798,0.7098063666666667,33.06666666666667
30.0,6.776753846153847,0.7115565,33.0668
31.0,-4.171809523809523,0.7140753,33.062666666666665
32.0,0.590569230769231,0.7132983,33.0644
33.0,0.4382222222222222,0.7141177666666667,33.065
34.0,2.6496153846153847,0.71360538,33.0662
35.0,-6.127285714285714,0.7137334333333334,33.067
36.0,4.812923076923076,0.7146043,33.0638
37.0,-7.7441587301587305,0.7138188666666666,33.062333333333335
38.0,-2.5458769230769236,0.71450186,33.063
39.0,17.15,0.7276506,33.061
40.0,-6.9902,0.7280515999999999,33.0586
